Fecha,Almacenamiento (hm3),Precipitacion (mm),T_Max (C),T_Min (C),Evaporacion (mm),Extracciones por Obra de Toma (m3/s),Extracciones por Vertedor (m3/s)
7/29/2012,829.112,0,39,25,11.85,5.844,0
7/30/2012,828.13,0,39,25,10.71,5.919,0
7/31/2012,824.203,0,39.5,25.5,11.48,5.161,0
8/1/2012,822.239,0,40,26,11.67,5.141,0
8/2/2012,821.257,0,39.5,25.5,10.35,5.078,0
8/3/2012,820.275,0,39.5,25.5,9.35,5.088,0
8/4/2012,819.293,0,38.5,26,12,4.739,0
8/5/2012,818.311,0,38,26,12.59,5.466,0
8/6/2012,816.347,0,37,25,11.36,6.087,0
8/7/2012,814.383,0,39,24,9.63,5.036,0
8/8/2012,813.402,0,39.5,24.5,11.17,4.911,0
8/9/2012,812.42,0,36,26,10.35,5.066,0
8/10/2012,811.348,0,39,24.5,11.65,5.037,0
8/11/2012,810.456,0,39,25,10.85,4.52,0
8/12/2012,809.474,0,39,25,10.55,5.361,0
8/13/2012,807.51,18.5,37,25.5,10.6,6.108,0
8/14/2012,806.528,0,36,24.5,9.4,5.091,0
8/15/2012,805.546,0,40,24.5,11.59,4.679,0
8/16/2012,804.564,0,39.5,25,14.52,5.029,0
8/17/2012,802.6,0,39,25,7.22,5.006,0
8/18/2012,800.637,0,38,25.5,11.8,4.451,0
8/19/2012,799.655,6,38.5,25,12.15,5.717,0
8/20/2012,802.6,0,36,24,10.1,6.101,0
8/21/2012,801.619,0,36,22,4.7,5.027,0
8/22/2012,802.6,3.5,32,22,10.75,4.94,0
8/23/2012,802.6,0,36,24,5.28,4.811,0
8/24/2012,801.619,0,36,23,7.56,5.241,0
8/25/2012,800.637,0,38,24,12.62,4.562,0
8/26/2012,798.673,0,36,24,10.72,5.337,0
8/27/2012,797.691,0,36,24,12.39,6.045,0
8/28/2012,796.709,0,39,24.5,8.21,5.068,0
8/29/2012,796.709,0,39.5,27,9.05,5.041,0
8/30/2012,795.727,3,39,28,9.7,5.134,0
8/31/2012,792.781,0,38,25.5,8.2,5.172,0
9/1/2012,790.817,0,36,25.5,10.55,4.656,0
9/2/2012,787.872,0,37,26,10.01,5.645,0
9/3/2012,784.926,0,38.5,24.5,11.23,5.852,0
9/4/2012,785.908,0,39,24.5,10.26,4.707,0
9/5/2012,784.926,0,39,24.5,9.11,4.905,0
9/6/2012,783.944,0,38.5,25,9.44,4.875,0
9/7/2012,782.962,0,38.5,25,9.15,5.078,0
9/8/2012,781.98,0,39.5,25,8.65,4.755,0
9/9/2012,780.998,1.3,32,23.5,9.35,5.904,0
9/10/2012,780.016,0,35,21.5,3.65,5.86,0
9/11/2012,779.034,0,36,21,9.38,4.892,0
9/12/2012,778.052,0,35.5,21.5,11.32,4.939,0
9/13/2012,776.089,7.1,32,24.5,11.87,4.956,0
9/14/2012,774.125,24,30,23,7.57,4.915,0
9/15/2012,775.107,0,25.5,20,5.47,4.675,0
9/16/2012,779.034,0,28,20.5,2.73,5.766,0
9/17/2012,781.98,0,36,21,4.56,5.342,0
9/18/2012,785.908,0,35,23,6.25,4.95,0
9/19/2012,783.944,0,34.5,23,8.58,4.95,0
9/20/2012,783.944,0,34.5,22,7.62,4.916,0
9/21/2012,783.944,0,33.5,20.5,8,4.932,0
9/22/2012,782.962,0,34,19.5,6.96,4.765,0
9/23/2012,781.98,0,32,20,8.39,5.379,0
9/24/2012,782.962,0,33.5,21.5,4.33,3.916,0
9/25/2012,781.98,0,35,21.5,6.17,4.71,0
9/26/2012,781.98,0,36,22,8.05,4.528,0
9/27/2012,781.98,4,35.5,23.5,8.35,4.842,0
9/28/2012,782.962,0,34.5,24.5,9.48,4.842,0
9/29/2012,781.98,10.4,35,24.5,7.2,2.127,0
9/30/2012,780.998,0,32,23,9.16,5.725,0
10/1/2012,780.998,3,33,20,8.3,5.52,0
10/2/2012,781.98,0,32.5,19.5,5.66,4.716,0
10/3/2012,780.998,0,37.5,20,7.94,4.671,0
10/4/2012,780.998,0,39,21,6.16,4.701,0
10/5/2012,779.034,0,34.5,21,8.55,4.626,0
10/6/2012,779.034,0,35,19,8.12,4.939,0
10/7/2012,778.052,18.2,24,19,9,5.582,0
10/8/2012,778.052,0,19.5,13.5,5.14,5.87,0
10/9/2012,777.071,0,31,14,1.31,4.018,0
10/10/2012,777.071,0,35,19,3.93,4.899,0
10/11/2012,776.089,0,35,22,7.6,4.816,0
10/12/2012,775.107,0,35,23.5,9.8,4.824,0
10/13/2012,774.933,0,35.5,24,7.5,4.84,0
10/14/2012,773.143,1,31.5,24.5,11.72,5.426,0
10/15/2012,773.143,0,33,23.5,5.65,5.762,0
10/16/2012,773.143,0,33,22,7.07,4.757,0
10/17/2012,773.143,0,34,22.5,6.97,4.526,0
10/18/2012,773.143,0,39.5,25,4.96,4.903,0
10/19/2012,772.161,0,30,24,8.89,4.925,0
10/20/2012,772.161,0,35,23,3.16,4.87,0
10/21/2012,771.179,0,35.5,23,6.88,5.62,0
10/22/2012,771.179,0,35.5,22,8.47,5.666,0
10/23/2012,770.197,0,34,22.5,7.15,4.93,0
10/24/2012,769.215,0,32.5,23,6.06,4.924,0
10/25/2012,768.233,0,34,22.5,6.83,4.925,0
10/26/2012,767.251,0,31,22.5,6.74,4.854,0
10/27/2012,766.269,0,18,12,5.07,4.944,0
10/28/2012,765.287,0,23,12,3.65,5.63,0
10/29/2012,764.306,0,25.5,11.5,5.08,5.422,0
10/30/2012,763.324,0,29,11.5,5.94,4.561,0
10/31/2012,762.342,0,32.5,14.5,4.48,4.677,0
11/1/2012,762.342,0,32,18.5,4.27,4.671,0
11/2/2012,761.36,0,32,19,6.83,4.572,0
11/3/2012,760.368,0,31,18,6.01,4.574,0
11/4/2012,759.396,0,29,18.5,4.94,5.065,0
11/5/2012,758.414,0,31.5,18.5,2.5,5.695,0
11/6/2012,758.414,0,31.5,18.5,5.55,4.613,0
11/7/2012,757.432,0,31.5,20,5.94,4.714,0
11/8/2012,756.45,0,32,19.5,6.11,4.712,0
11/9/2012,756.45,0,32,19,7.68,2.703,0
11/10/2012,754.486,0,31,19.5,7.12,2.101,0
11/11/2012,754.486,0,33,20,7.08,5,0
11/12/2012,753.504,0,22,21.5,8.35,5.883,0
11/13/2012,751.541,4.1,18,14.5,6.2,4.478,0
11/14/2012,750.559,0.6,15,11,3.62,4.707,0
11/15/2012,749.577,0.8,15,11.5,0.42,4.677,0
11/16/2012,748.595,2.5,16.5,14,1.12,4.709,0
11/17/2012,748.595,0,18.5,14.5,1.4,4.684,0
11/18/2012,747.613,0,22,15.5,1.43,5.132,0
11/19/2012,747.613,0,23,16,2.06,5.624,0
11/20/2012,746.631,0,23,18.5,1.12,5.595,0
11/21/2012,746.631,0,26,16.5,1.11,4.664,0
11/22/2012,745.649,0,25,16.5,4.02,4.669,0
11/23/2012,745.649,42.5,24.5,19,3.54,4.696,0
11/24/2012,746.631,0,19.5,15.5,6.68,4.443,0
11/25/2012,731.902,0,25,14,3.33,4.821,316.326
11/26/2012,700.481,0.4,25.5,14.5,2,5.75,308.608
11/27/2012,668.078,0,21,16,2.7,4.618,300.001
11/28/2012,650.403,0,22,10.5,3.65,4.612,295.615
11/29/2012,623.273,0,21,10.5,2.94,4.63,286.863
11/30/2012,596.484,0,26,16,2.02,4.621,277.59
12/1/2012,559.952,0,28,18.5,3.2,4.504,306.609
12/2/2012,520.174,0,28,19,2.53,5.532,288.855
12/3/2012,490.949,0,28,18,3.99,5.732,275.026
12/4/2012,471.087,0,28.5,17,4.31,4.747,259.908
12/5/2012,444.364,0,26,17.5,3.86,4.42,247.351
12/6/2012,420.247,0,27,13.5,4.81,4.594,230.753
12/7/2012,396.131,0,27,14.5,3.04,4.536,213.239
12/8/2012,371.363,0,27,16,2.81,4.316,194.501
12/9/2012,349.54,0,27,16,2.27,4.97,175.242
12/10/2012,331.002,0,18,17.5,2.75,5.611,154.485
12/11/2012,315.038,0,14.5,10,5.32,4.504,128.049
12/12/2012,314.523,0,19,6,2.97,4.495,0
12/13/2012,314.008,4.5,17,6.5,4.4,4.506,0
12/14/2012,314.008,0,23.5,14,0.79,4.498,0
12/15/2012,314.008,0,24.5,16.5,0.89,4.253,0
12/16/2012,314.008,0,25.5,18,2.15,4.255,0
12/17/2012,313.493,0,26,18,3.14,5.608,0
12/18/2012,313.493,0,32,12,3.27,4.486,0
12/19/2012,313.493,0,32,15.5,5.44,4.501,0
12/20/2012,312.978,0,18,16.5,5.04,4.502,0
12/21/2012,312.463,0,18,5,7.77,4.26,0
12/22/2012,311.949,0,23.5,4,4.11,4.147,0
12/23/2012,311.434,0,27,8,3.95,4.524,0
12/24/2012,311.434,0,25.5,11,3.19,4.524,0
12/25/2012,311.434,0,28,12,2.73,4.065,0
12/26/2012,310.919,0,14,6,8.17,5.634,0
12/27/2012,310.404,0,18,2.5,3.67,3.768,0
12/28/2012,309.889,0,21,3,1.43,4.516,0
12/29/2012,309.374,0,13,8,3.45,4.414,0
12/30/2012,308.859,0,14.5,5.5,3.84,4.967,0
12/31/2012,308.344,1.5,19,8,1.79,4.473,0
1/1/2013,308.859,3,17.5,11,1.17,4.473,0
1/2/2013,308.344,9.1,11,10,1.9,5.625,0
1/3/2013,308.344,0.5,8,5,0.35,1.178,0
1/4/2013,308.344,1.2,7,5,1.15,2.511,0
1/5/2013,308.344,0,11,5.5,0.29,2.67,0
1/6/2013,308.344,0,18,6,0.84,3.034,0
1/7/2013,308.344,0,18,7,3.22,3.774,0
1/8/2013,308.344,24,18,7,2,3.215,0
1/9/2013,309.374,0,20,13,2.35,3.893,0
1/10/2013,309.889,0,23,12,1.4,3.886,0
1/11/2013,309.374,0,23,12,3,3.997,0
1/12/2013,309.374,0,25,13.5,1.2,5.569,0
1/13/2013,308.859,0,15,14.5,3.95,5.981,0
1/14/2013,308.344,0,14.5,8,3.71,4.142,0
1/15/2013,307.829,0,11,8.5,3.33,6,0
1/16/2013,307.314,0,17,5,2.64,5.013,0
1/17/2013,307.314,0,20,5,4.35,5.504,0
1/18/2013,306.799,0,19,4,3.75,5.915,0
1/19/2013,305.769,0,22,4,2.46,3.567,0
1/20/2013,305.254,0,24,6,2.14,6.042,0
1/21/2013,304.739,0,25,11,2.73,6.55,0
1/22/2013,304.224,0,22,15,3.07,5.62,0
1/23/2013,303.709,0,25,16,2.42,5.838,0
1/24/2013,303.709,0,29,14,3.33,5.693,0
1/25/2013,303.194,0,29,14,2.7,5.799,0
1/26/2013,302.679,0,29,14,4.75,5.603,0
1/27/2013,302.164,0,30,14,5.7,5.738,0
1/28/2013,301.649,0,32,15,4.28,6.628,0
1/29/2013,301.134,0,32,18.5,4.6,4.735,0
1/30/2013,300.619,0,22,14.5,6.65,5.86,0
1/31/2013,300.104,0,22,12.5,7.13,6.184,0
2/1/2013,299.074,0,22,8,3.7,5.836,0
2/2/2013,298.559,0,25,10,4.34,5.718,0
2/3/2013,297.529,0,26,16,3.68,6.578,0
2/4/2013,297.014,0,30,18,5.7,6.238,0
2/5/2013,296.499,0,32,16,4.85,3.352,0
2/6/2013,295.985,0,28.5,17,4.63,6.163,0
2/7/2013,295.47,0,27,18.5,5.02,6.08,0
2/8/2013,294.955,0,24,18,3.63,6.069,0
2/9/2013,294.44,0,29,18.5,5.47,4.043,0
2/10/2013,294.44,0,31,19.5,5.51,4.449,0
2/11/2013,293.925,0,28,18,8.49,3.987,0
2/12/2013,293.41,0,25,16,5.26,2.824,0
2/13/2013,292.38,0,22,16.5,4.74,4.031,0
2/14/2013,292.38,0,24.5,7,8.43,3.935,0
2/15/2013,291.865,0,22,8.5,4.64,3.896,0
2/16/2013,291.35,0,21,10,3.24,3.496,0
2/17/2013,290.835,0,26,11,5.97,4.314,0
2/18/2013,290.32,0,31.5,11,5.32,1.735,0
2/19/2013,289.805,0,27,15,5.7,3.707,0
2/20/2013,289.29,0,31,15,4.95,4.052,0
2/21/2013,288.775,0,30,19,4.85,4.098,0
2/22/2013,288.775,0,25.5,19.5,6.5,4.13,0
2/23/2013,288.26,0,25.5,17.5,5.4,4.125,0
2/24/2013,287.745,0,26,14.5,6.41,4.357,0
2/25/2013,287.23,0,25,15,2.18,2.577,0
2/26/2013,286.2,0,25,5.5,12.36,4.135,0
2/27/2013,285.685,0,25,5.5,7.4,4.113,0
2/28/2013,284.655,0,20,9.5,9,3.998,0
3/1/2013,284.141,0,24,10.5,6.9,3.928,0
3/2/2013,283.626,0,23.5,9.5,5.55,3.877,0
3/3/2013,283.11,0,28.5,10.5,7.55,0,0
3/4/2013,282.081,0,35,10.5,7.09,3.094,0
3/5/2013,281.566,0,23,14,6.11,3.861,0
3/6/2013,281.051,0,22,7.5,6.89,3.945,0
3/7/2013,280.536,0,27,8,6.89,4.09,0
3/8/2013,280.021,0,29,12,3.86,3.924,0
3/9/2013,279.506,0,34,19.5,4.16,3.641,0
3/10/2013,278.991,0,27,20.5,9.72,4.648,0
3/11/2013,277.961,0,25,12.5,12.66,4.645,0
3/12/2013,277.446,0,28,10.5,7.44,3.916,0
3/13/2013,276.932,0,28.5,10.5,7.05,4.005,0
3/14/2013,276.417,0,28,11,9.95,3.839,0
3/15/2013,275.902,0,29,12,9,3.857,0
3/16/2013,274.872,0,29,14.5,7.4,3.612,0
3/17/2013,274.872,0,38,15,6.2,4.369,0
3/18/2013,274.357,0,37,16,8.28,4.344,0
3/19/2013,273.842,0,35.5,17,10.24,5.078,0
3/20/2013,272.812,0,24,17.5,7.88,5.675,0
3/21/2013,272.297,0,27,17,3.56,3.654,0
3/22/2013,271.782,0,33.5,17.5,3.29,4.029,0
3/23/2013,271.267,0,36,19.5,6.56,5.414,0
3/24/2013,270.237,0,24,20,8.45,7.293,0
3/25/2013,268.692,0,22,8,10.15,7.59,0
3/26/2013,267.147,0,18.5,8.5,9.23,6.704,0
3/27/2013,266.117,0,21,12.5,4.67,6.219,0
3/28/2013,265.088,0,24,15.5,2.42,5.762,0
3/29/2013,264.573,0,29,18,2.93,4.749,0
3/30/2013,264.058,0,31,18.5,6.4,3.986,0
3/31/2013,263.543,0,36,19,6.23,5.236,0
4/1/2013,263.028,0,29,19,8.15,4.31,0
4/2/2013,261.998,0,32,22,4.77,6.439,0
4/3/2013,260.968,1.7,24,22,6.59,6.71,0
4/4/2013,260.453,0,26,14,3.54,4.4,0
4/5/2013,259.938,0,29,13,5.83,5.265,0
4/6/2013,258.908,0,30,13.5,9.28,5.236,0
4/7/2013,257.878,0,33.5,17.5,7.25,5.965,0
4/8/2013,257.363,0,38,18,6.85,6.049,0
4/9/2013,256.333,0,42,20,9.35,4.827,0
4/10/2013,255.818,0,29,20.5,10.43,5.695,0
4/11/2013,254.788,0,28,15,11.92,5.735,0
4/12/2013,253.759,0,31,14.5,10.29,5.762,0
4/13/2013,252.729,0,29,15,9.89,5.456,0
4/14/2013,252.322,0,36,19.5,5.19,5.928,0
4/15/2013,251.509,0,39.5,21,8.73,5.48,0
4/16/2013,251.103,0,36,22,9.95,5.482,0
4/17/2013,250.696,0,40,22.5,6.15,6.468,0
4/18/2013,249.477,0,33,22.5,9.28,6.422,0
4/19/2013,248.257,0,22,17.5,11.82,6.5,0
4/20/2013,247.444,0,28,11.5,8.46,5.667,0
4/21/2013,246.631,0,31,12,10.41,6.313,0
4/22/2013,245.818,0,32,16.5,8.43,5.311,0
4/23/2013,245.005,0,35,17,9.7,5.896,0
4/24/2013,244.599,2.8,23.5,22,9.29,5.773,0
4/25/2013,243.379,1.8,16,11.5,3.91,5.56,0
4/26/2013,243.379,0,32,12.5,0.4,4.159,0
4/27/2013,242.972,0,31,15.5,4.35,5.734,0
4/28/2013,242.159,18.5,27,21,7.39,6.276,0
4/29/2013,242.566,1.3,22,19.5,6.74,6.631,0
4/30/2013,242.159,0,32,19,0.32,5.931,0
5/1/2013,241.753,0,36,21,7.8,5.904,0
5/2/2013,241.346,0.5,29,21,7.4,6.444,0
5/3/2013,240.533,0,22.5,15,8.3,6.494,0
5/4/2013,239.72,0,29,12,8.23,5.993,0
5/5/2013,239.314,0,31,13,8.97,5.718,0
5/6/2013,238.907,0,32,16,8.42,5.597,0
5/7/2013,238.501,0,31,18,10.97,5.752,0
5/8/2013,237.688,0,35,21,6.11,6.511,0
5/9/2013,237.281,0,37,21.5,9,6.455,0
5/10/2013,236.468,2,37,22,9.15,6.515,0
5/11/2013,236.062,4,29,20.5,9.75,5.975,0
5/12/2013,235.655,15.2,22,20,5.18,5.24,0
5/13/2013,236.062,16.2,25,18,7.17,3.028,0
5/14/2013,236.468,3.2,28,19,3.23,1.842,0
5/15/2013,237.281,0,32.5,20,4.24,3.223,0
5/16/2013,239.72,0,37.5,21.5,6.55,3.981,0
5/17/2013,239.72,0,39,21,8.68,3.876,0
5/18/2013,240.127,0,38.5,22,11.15,4.043,0
5/19/2013,240.127,0,39,25,9.9,3.459,0
5/20/2013,240.127,0,38,24.5,10.05,4.471,0
5/21/2013,239.72,0,36,25,9.35,3.838,0
5/22/2013,239.314,0,32.5,25,7.78,3.906,0
5/23/2013,239.314,0,36,25.5,4.96,4.083,0
5/24/2013,238.907,41,35.5,25,8.59,4.111,0
5/25/2013,239.72,1,32,21.5,11.84,3.769,0
5/26/2013,239.72,0,32,21.5,6.53,4.285,0
5/27/2013,239.72,0,35,23.5,6.6,4.247,0
5/28/2013,239.72,0,35.5,24,8.75,3.955,0
5/29/2013,239.314,0,34,24,12.31,5.51,0
5/30/2013,239.314,0,35,24.5,8.56,5.72,0
5/31/2013,238.501,0,38.5,25,8.44,5.709,0
6/1/2013,237.688,0,39,25.5,12.11,6.234,0
6/2/2013,236.875,0,36,25.5,11.94,6.743,0
6/3/2013,236.062,0,36,24.5,8.17,6.941,0
6/4/2013,235.249,0,39,23.5,9.28,6.498,0
6/5/2013,234.436,0,39.5,23,10.33,7.038,0
6/6/2013,233.623,0,39,23,10.47,7.498,0
6/7/2013,232.81,0,38,24,11.65,7.487,0
6/8/2013,231.996,0,33,23,9.4,6.938,0
6/9/2013,231.183,0,37,23,6.18,5.097,0
6/10/2013,230.777,0,36,23,11.25,5.557,0
6/11/2013,229.964,0,34,23,10.27,4.829,0
6/12/2013,231.183,15.7,33,23.5,8.08,4.935,0
6/13/2013,232.403,2.5,33,24,5.9,4.979,0
6/14/2013,233.623,0,36,25,4.85,4.908,0
6/15/2013,233.623,0,36,25,6.73,4.535,0
6/16/2013,232.81,0,37,25.5,12.32,5.159,0
6/17/2013,232.81,0,39,26,9.65,5.633,0
6/18/2013,232.403,0,38.5,25,11.9,4.982,0
6/19/2013,231.59,0,37,25,12.05,4.97,0
6/20/2013,231.183,0,36,25,11.08,4.959,0
6/21/2013,230.777,0,36,25,11.87,4.925,0
6/22/2013,230.37,0,36,24.5,12.35,4.351,0
6/23/2013,229.557,0,37,25,13.55,4.297,0
6/24/2013,228.744,0,37.5,25,14.85,4.969,0
6/25/2013,227.931,0,39,26,13.67,4.24,0
6/26/2013,227.118,0,39.5,25,12.98,4.86,0
6/27/2013,226.712,0,40,25,11.1,4.887,0
6/28/2013,225.898,0,39.5,25,12.51,4.698,0
6/29/2013,225.492,0,40.5,25,12.04,4.586,0
6/30/2013,224.679,0,33,25,11.43,5.18,0
7/1/2013,224.272,6,36,25.5,7.28,5.622,0
7/2/2013,223.459,0,31.5,22.5,9.64,4.949,0
7/3/2013,223.459,0,33.5,23,6.43,4.939,0
7/4/2013,222.24,0,35,24,9.3,4.971,0
7/5/2013,221.833,14,36,24,7.74,4.975,0
7/6/2013,221.833,1.5,35.5,24.5,5.21,4.57,0
7/7/2013,221.02,0,32,25,8.23,4.761,0
7/8/2013,220.207,0,29,24,4.47,5.007,0
7/9/2013,220.207,0,35.5,24,3.15,4.53,0
7/10/2013,219.394,0,35.5,24.5,9.85,4.543,0
7/11/2013,218.988,0,36,24.5,10,4.462,0
7/12/2013,218.175,0,37.5,24.5,10.08,4.593,0
7/13/2013,217.362,0,38,24.5,11.32,4.975,0
7/14/2013,216.549,0,39,25,13.43,5.132,0
7/15/2013,215.736,0,36,25.5,11.27,5.022,0
7/16/2013,214.923,4,36,25.5,9.45,4.476,0
7/17/2013,214.923,1,29,24.5,12.25,4.527,0
7/18/2013,214.516,0,34,24,5.63,4.533,0
7/19/2013,213.703,20,36,24,7.55,4.505,0
7/20/2013,214.923,28.5,34,24,5.77,4.162,0
7/21/2013,215.329,0,36,24.5,9.03,4.901,0
7/22/2013,215.736,0,37,25,9.53,4.819,0
7/23/2013,216.549,0,38.5,24.5,11.52,3.719,0
7/24/2013,216.549,0,39,25,13.65,4.971,0
7/25/2013,215.736,0,39.5,25.5,10.55,4.972,0
7/26/2013,215.736,0,39.5,25.5,13,4.811,0
7/27/2013,215.329,0,39,25,11.23,4.359,0
7/28/2013,214.516,0,39,26,8.74,4.981,0
7/29/2013,214.109,0,39.5,25,11.21,5.475,0
7/30/2013,213.296,0,40,25.5,12.9,5.012,0
7/31/2013,212.483,0,39.5,25,14.48,4.964,0
8/1/2013,212.077,0,39,26,9.95,4.986,0
8/2/2013,211.264,0,39,25.5,10.5,4.702,0
8/3/2013,210.451,0,39,25,11.05,4.243,0
8/4/2013,209.638,0,39,25.5,13.2,4.872,0
8/5/2013,208.825,0,41,26,13.8,5.611,0
8/6/2013,208.012,0,42,26,15.1,4.748,0
8/7/2013,207.605,0,41,26,12.35,4.747,0
8/8/2013,206.792,0,41,25.5,11.85,4.738,0
8/9/2013,205.979,0,39,25.5,11.05,4.746,0
8/10/2013,205.166,45,35,25,11.93,4.089,0
8/11/2013,206.792,6.5,34,24,6.67,4.841,0
8/12/2013,206.386,0,33.5,23.5,2.15,5.602,0
8/13/2013,205.979,0,36,24,9.41,4.711,0
8/14/2013,205.573,0,37.5,24.5,10.84,4.722,0
8/15/2013,205.166,0,39,24,9.65,4.741,0
8/16/2013,205.166,0,39,24.5,9.69,4.737,0
8/17/2013,204.353,0,39,24,10.21,4.202,0
8/18/2013,203.54,0,38,25,9.4,4.907,0
8/19/2013,203.133,0,36,23,10.65,5.623,0
8/20/2013,202.727,0,36,24,10.08,4.743,0
8/21/2013,201.914,0,35,24.5,7.82,4.755,0
8/22/2013,201.101,0.5,33,24,5,4.757,0
8/23/2013,201.101,0,35.5,24,4.7,4.756,0
8/24/2013,200.288,0.5,35,24.5,5.35,4.241,0
8/25/2013,199.881,0,35,24,6.15,5.015,0
8/26/2013,199.475,1.6,32,23,5.55,5.628,0
8/27/2013,199.068,1,31.5,23,5.75,4.664,0
8/28/2013,198.255,0,35.5,23,5.45,4.766,0
8/29/2013,197.849,0,36,23.5,7.45,4.737,0
8/30/2013,197.849,0,36.5,24.5,8.61,4.742,0
8/31/2013,197.442,0,38,24,9.56,4.188,0
9/1/2013,197.036,0,38,24.5,9.41,5.014,0
9/2/2013,196.629,0,37,24,10.07,5.62,0
9/3/2013,195.816,0,36,24.5,9.46,4.725,0
9/4/2013,195.41,1.7,34,23.5,6.86,4.741,0
9/5/2013,195.003,12,32,23,6.28,4.755,0
9/6/2013,195.816,43,32,23,6,4.714,0
9/7/2013,196.629,0,32,23,1,4.647,0
9/8/2013,197.036,9,33,23,6.76,4.647,0
9/9/2013,198.255,0,32,23,5.94,5.608,0
9/10/2013,199.881,6.2,29,23.5,6.5,4.672,0
9/11/2013,201.507,40.9,28,23.5,3.95,2.932,0
9/12/2013,203.947,16.8,31,23,5.65,0.468,0
9/13/2013,205.979,6,28.5,21.5,2.72,4.524,0
9/14/2013,208.825,39.5,28,22,3.35,2.586,0
9/15/2013,213.703,29,28,23,3.15,2.094,0
9/16/2013,242.159,19.3,26,23.5,4.65,0.264,0
9/17/2013,346.451,40.5,28,23,2.4,2.245,0
9/18/2013,531.539,34.54,30,23.5,3.4,4.648,0
9/19/2013,609.473,0,32,23.5,4.75,4.495,0
9/20/2013,643.568,33,32.5,24,4.59,4.217,0
9/21/2013,684.77,0,28,22,7.55,3.911,0
9/22/2013,726.993,0,29,21,3.65,0.292,0
9/23/2013,752.523,0,32,20,6.8,0.964,0
9/24/2013,769.215,0,34,20,4.52,1.59,0
9/25/2013,780.998,0,34,21.5,5.33,1.71,0
9/26/2013,789.836,0,33.5,22,6.25,1.513,0
9/27/2013,797.691,0,33,23,6.57,2.422,0
9/28/2013,805.546,51.2,34.5,25,4.74,0.798,0
9/29/2013,819.293,4.5,27,23,8.79,0.916,0
9/30/2013,838.932,0,29,23.5,3.7,0.462,0
10/1/2013,851.758,0,32.5,24.5,3.08,1.424,0
10/2/2013,859.848,0,32,25,4.48,0.629,0
10/3/2013,866.782,0,33,23,4.99,0.968,0
10/4/2013,872.561,0,32.5,23,5.2,0.739,0
10/5/2013,877.184,0,32,23.5,4.98,0.988,0
10/6/2013,881.807,0,23,22,6.27,0.638,0
10/7/2013,886.43,0,29,18.5,4.42,0.309,0
10/8/2013,891.053,0,28.5,15,4.8,1.143,0
10/9/2013,894.52,0,29,15,4.25,1.541,0
10/10/2013,897.987,0,32,16,4.64,0.779,0
10/11/2013,901.455,0,32,20,4.9,1.048,0
10/12/2013,904.921,0,32,23.5,3.9,0.109,0
10/13/2013,908.389,0,32,24,3.47,0.109,0
10/14/2013,911.856,0,31.5,24,3.97,0.403,0
10/15/2013,915.323,0,32,22.5,4.4,0.451,0
10/16/2013,917.635,1.5,27.5,23,4.95,0.296,0
10/17/2013,907.233,1.3,20,18,4.85,0.319,235.032
10/18/2013,874.873,0,25,18,1.17,0.482,311.899
10/19/2013,844.823,1.02,23,18,2.5,0.102,306.552
10/20/2013,820.275,1.5,21,15.5,1.03,0.102,0
10/21/2013,794.745,0,25.5,16,0.35,0.317,295.086
10/22/2013,768.233,0,25.5,20,4.2,0.218,288.974
10/23/2013,740.739,0,27,13,5.9,0.353,282.53
10/24/2013,713.246,0,27,13,5.48,0.335,298.11
10/25/2013,684.77,0.3,27.5,13,4.85,0.292,290.626
10/26/2013,685.752,0,28,17,3.25,0.091,0
10/27/2013,687.716,0,24,19.5,4.01,0.091,0
10/28/2013,689.68,0,32,19,3.54,0,0
10/29/2013,692.626,0,31,21,7.58,0.259,0
10/30/2013,695.571,0,32,21.5,3.86,0.274,0
10/31/2013,697.535,0,32,22,2.05,0.332,0
11/1/2013,699.499,0,28,22,3.75,1,0
11/2/2013,700.481,0,26,20,4.78,0.102,0
11/3/2013,703.427,0,26,10,3.17,0.102,0
11/4/2013,705.39,0,26,10.5,4.71,0.106,0
11/5/2013,706.372,0,29,17,2.24,0.106,0
11/6/2013,708.336,6.8,29,18,5.47,0.106,0
11/7/2013,710.3,2.5,16,11.5,5.86,0.113,0
11/8/2013,715.21,0,21.5,10.5,1.9,0.143,0
11/9/2013,719.137,0,22,11,3.45,0.143,0
11/10/2013,722.083,1.5,22,15,2.93,0.143,0
11/11/2013,725.029,5.5,25.5,18,1.12,0.104,0
11/12/2013,727.975,13,20,18,0.5,0.104,0
11/13/2013,730.92,0,14,11.5,4.35,0.11,0
11/14/2013,737.794,0,15,9.5,1.5,0.109,0
11/15/2013,742.703,0,23,10,1.15,0.109,0
11/16/2013,746.631,0,26,13,1.75,0.109,0
11/17/2013,750.559,0,31,18.5,2.55,0.109,0
11/18/2013,753.504,0,32,19,3.5,0.109,0
11/19/2013,756.45,0,25,20.5,2.35,0.095,0
11/20/2013,759.396,0,25,20.5,2.21,0.085,0
11/21/2013,763.324,0,29,21,0.79,0.087,0
11/22/2013,766.269,5.7,29,22,3.1,0.087,0
11/23/2013,767.251,0,7,5,6.75,0.087,0
11/24/2013,770.197,2,7,5,1.4,0.087,0
11/25/2013,773.143,4.5,8,5,0.25,0.097,0
11/26/2013,776.089,0,15,5.5,1.85,0.093,0
11/27/2013,778.052,0,15,6.5,3.24,0.106,0
11/28/2013,780.998,0,17,2,2.86,0.09,0
