Fecha,Almacenamiento (hm3),Precipitacion (mm),T_Max (C),T_Min (C),Evaporacion (mm),Extracciones por Obra de Toma (m3/s),Extracciones por Vertedor (m3/s)
7/5/2012,25.465,0,36.5,23.5,6.58,0.556,0
7/6/2012,25.465,0,38.5,22,6.44,0.877,0
7/7/2012,25.502,0,38,22,8.24,1.104,0
7/8/2012,25.539,0,39.5,23,6.89,0.629,0
7/9/2012,25.576,0,40.5,22.5,6.73,0.616,0
7/10/2012,25.65,0.5,40,23.5,9.24,0.552,0
7/11/2012,25.687,23.5,35.5,22.5,5.43,0.552,0
7/12/2012,25.872,0,29.5,22.5,4.32,0.607,0
7/13/2012,25.909,2,35.5,23.5,2.45,1.093,0
7/14/2012,25.983,16.1,35.5,22.5,4.21,1.093,0
7/15/2012,26.131,0,35,19.5,3.64,0.642,0
7/16/2012,26.204,0,35.5,19.5,7.4,0.541,0
7/17/2012,26.278,9,36.5,20.5,5.05,0.559,0
7/18/2012,26.392,3,31,22.5,5.73,0.555,0
7/19/2012,26.471,0,33,22,2.37,0.555,0
7/20/2012,26.589,0,35.5,22,3.5,0.544,0
7/21/2012,26.589,0,37.5,21,5.17,0.545,0
7/22/2012,26.629,0,36.5,21.5,6.67,0.638,0
7/23/2012,26.668,0,36.5,22.5,6.31,0.637,0
7/24/2012,26.747,0,39.5,23,6.21,0.555,0
7/25/2012,26.787,0,39.5,22.5,7.78,0.558,0
7/26/2012,26.826,0,39.5,23.5,6.6,0.82,0
7/27/2012,26.787,0,36.5,24.5,6.85,1.224,0
7/28/2012,26.826,0,39,23,4.01,1.109,0
7/29/2012,26.905,0,37.5,23,7.12,0.626,0
7/30/2012,26.945,0,40,21.5,7.01,0.615,0
7/31/2012,26.985,0,41.5,21.5,7.91,0.559,0
8/1/2012,27.024,0,42,23.5,7.6,0.552,0
8/2/2012,27.024,0,42,24.5,9.07,0.77,0
8/3/2012,26.905,0,40.5,24,9.02,1.143,0
8/4/2012,26.787,0,39,25.5,8.01,0.488,0
8/5/2012,26.708,7.3,37.5,24.5,7.3,1.554,0
8/6/2012,26.747,0,38,21.5,4.62,1.315,0
8/7/2012,26.787,0,40,21,6.72,0.857,0
8/8/2012,26.747,1.3,38.5,20.5,7.5,0.593,0
8/9/2012,26.747,0,37,22.5,5.56,0.611,0
8/10/2012,26.668,0,39.5,23,5.21,0.887,0
8/11/2012,26.51,0,41,23,7.96,1.136,0
8/12/2012,26.51,0,39.5,23,11.13,0.815,0
8/13/2012,26.51,5.3,36.5,23,6.08,0.34,0
8/14/2012,26.431,0,37,22.5,6.68,0.666,0
8/15/2012,26.315,0,39.5,22,6.09,1.16,0
8/16/2012,26.241,0,41,23.5,7.57,0.73,0
8/17/2012,26.204,0,41,24,8.62,0.875,0
8/18/2012,26.168,0,40,24.5,8.26,0.872,0
8/19/2012,26.057,43.3,40.5,24.5,6.52,1.299,0
8/20/2012,26.866,7.5,32.5,23,9.7,1.261,0
8/21/2012,26.708,0,36.5,18.5,3.63,1.142,0
8/22/2012,26.431,41.5,34,17.5,5.87,0.903,0
8/23/2012,26.392,1.8,34.5,20.5,6.63,0.532,0
8/24/2012,26.168,0,35.5,22.5,3.92,2.972,0
8/25/2012,25.909,0,34.5,23.5,4.12,2.972,0
8/26/2012,25.576,0,34.5,23.5,3.84,3.5,0
8/27/2012,25.317,0,36,23.5,3.18,2.386,0
8/28/2012,25.095,0,37.5,21.5,5.97,3.107,0
8/29/2012,24.799,0,37,21,5.21,3.098,0
8/30/2012,24.503,0,39.5,22.5,5.31,3.236,0
8/31/2012,24.362,0.2,38,23,7.23,3.622,0
9/1/2012,23.974,0,36.5,23.5,6.11,3.532,0
9/2/2012,23.657,0,37.5,23,6.01,3.745,0
9/3/2012,23.411,0,38.5,22.5,5,3.136,0
9/4/2012,23.27,0,39.5,23,5.86,1.897,0
9/5/2012,23.023,0,39,24.5,5.12,2.745,0
9/6/2012,22.674,0,39,23,6.66,3.244,0
9/7/2012,22.407,0,39,23.5,5.22,3.485,0
9/8/2012,22.073,35,40,23.5,6.12,3.477,0
9/9/2012,22.007,2.2,31,22.5,9.43,3.641,0
9/10/2012,21.773,0,34.5,20.5,3.21,3.579,0
9/11/2012,21.606,0,35.5,19.5,5.01,2.378,0
9/12/2012,21.339,0,37.5,19,6.26,2.393,0
9/13/2012,21.105,37.3,34,21.5,3.26,3.032,0
9/14/2012,21.008,81,29.5,21.5,4.78,3.495,0
9/15/2012,21.873,3.3,22,19.5,4.78,3.495,0
9/16/2012,21.94,0.3,28.5,20,1.5,1.536,0
9/17/2012,21.973,0,34.5,19.5,1.61,1.108,0
9/18/2012,21.873,5.8,34,17.5,3.54,2.466,0
9/19/2012,21.773,0,33.5,17.5,1.52,2.628,0
9/20/2012,21.673,0,32.5,18.5,5.26,0.96,0
9/21/2012,21.606,0,33,17.5,3.4,0.782,0
9/22/2012,21.639,0,32,17.5,1.81,0.779,0
9/23/2012,21.639,49.3,33,16.5,3.02,0.89,0
9/24/2012,21.94,0,32,19.5,2.95,0.771,0
9/25/2012,21.94,0,31.5,20.5,2.89,1.735,0
9/26/2012,21.773,0,32.5,21.5,3.53,2.366,0
9/27/2012,21.673,0,31.5,21.5,2.48,2.002,0
9/28/2012,21.673,1.3,29.5,22.5,3.28,0.544,0
9/29/2012,21.673,10,32.5,23.5,1.49,0.549,0
9/30/2012,21.806,0,29,20.5,3.62,0.621,0
10/1/2012,21.906,0,32.5,16.5,2.22,0.596,0
10/2/2012,22.007,0,32.5,16.5,3.13,0.53,0
10/3/2012,22.007,0,35.5,14.5,3.82,0.538,0
10/4/2012,21.94,0,37.5,15,2.13,0.537,0
10/5/2012,21.873,0,33.5,14.5,4.01,0.541,0
10/6/2012,21.873,0,33.5,15,4.35,0.532,0
10/7/2012,21.773,2.3,24.5,14.5,3.13,0.605,0
10/8/2012,21.873,0.5,17.5,15.5,1.4,0.606,0
10/9/2012,21.906,0,27.5,15.5,1.51,0.531,0
10/10/2012,21.806,0,33,16.5,2.11,0.531,0
10/11/2012,21.673,0,33.5,17.5,2.94,0.528,0
10/12/2012,21.506,0,33.5,20.5,3.85,0.536,0
10/13/2012,21.372,0,35.5,22,3.16,0.545,0
10/14/2012,21.306,60,29.5,23.5,3.62,0.647,0
10/15/2012,21.573,2,30.5,21,5.46,0.638,0
10/16/2012,21.539,0,31.5,18.5,3.69,0.586,0
10/17/2012,21.539,0,30,18.5,2.8,0.536,0
10/18/2012,21.539,0,34.5,19.5,2.1,0.536,0
10/19/2012,21.506,4.5,24,19.5,1.61,0.519,0
10/20/2012,21.506,0,30.5,20.5,1.09,0.519,0
10/21/2012,21.372,0,30.5,20,2.3,0.587,0
10/22/2012,21.506,0,30.5,19.5,1.93,0.589,0
10/23/2012,21.472,0,30.5,17.5,2.1,0.518,0
10/24/2012,21.406,0,31,18,2.04,0.516,0
10/25/2012,21.339,0,31.5,17.5,1.25,0.502,0
10/26/2012,21.272,1.8,31.5,18,3.37,0.436,0
10/27/2012,21.172,0,17,12,2.11,0.416,0
10/28/2012,21.172,0,21.5,12,1.66,0.51,0
10/29/2012,21.205,0,24.5,9.5,1.38,0.607,0
10/30/2012,21.172,0,28,9,2.04,0.456,0
10/31/2012,21.139,0,31.5,10.5,1.86,0.365,0
11/1/2012,21.139,0,31,12.5,2.12,0.366,0
11/2/2012,21.172,0,30,12.5,1.52,0.478,0
11/3/2012,21.239,0,30,14,2.05,0.474,0
11/4/2012,21.306,0,27.5,14,2.01,0.538,0
11/5/2012,21.339,0,31,17,2.17,0.606,0
11/6/2012,21.439,0,31.5,15.5,3.06,0.478,0
11/7/2012,21.539,0,31,15.5,2.1,4.595,0
11/8/2012,21.539,0,29,15.5,2.22,0.461,0
11/9/2012,21.372,0,29.5,13.5,2.42,0.57,0
11/10/2012,21.306,0,27.5,14,2.22,1.568,0
11/11/2012,21.339,0,30,14.5,2.05,0.597,0
11/12/2012,21.339,0,20.5,14.5,2.53,0.679,0
11/13/2012,21.439,0.8,19.5,12.5,3.09,0.406,0
11/14/2012,21.539,2,14,11.5,2.06,0.238,0
11/15/2012,21.573,1,15.5,12.5,0.75,0.238,0
11/16/2012,21.639,4.5,16.5,12,1.32,0.239,0
11/17/2012,21.773,0.9,15.5,13,0.93,0.219,0
11/18/2012,21.94,1.8,17.5,13,1.6,0,0
11/19/2012,22.107,0,19.5,14.5,1.36,0,0
11/20/2012,22.307,3.2,21,17.5,1.8,0,0
11/21/2012,22.374,0,21.5,17.5,1.21,0.107,0
11/22/2012,22.441,0,22.5,17.5,1.51,0.24,0
11/23/2012,22.474,38.8,25,17,1.02,0.295,0
11/24/2012,22.674,0,16.5,14,2.61,0.479,0
11/25/2012,22.811,0,24,12,1.83,0.54,0
11/26/2012,22.952,4.8,25.5,12.5,1.74,0.604,0
11/27/2012,22.952,0,19,13.5,1.51,0.46,0
11/28/2012,23.023,0,18.5,13.5,1.98,0.361,0
11/29/2012,23.093,0,21,13.5,1.05,0.363,0
11/30/2012,23.164,0,26,15,1.82,0.357,0
12/1/2012,23.234,0,25,13.5,1.15,0.361,0
12/2/2012,23.34,0,25,14.5,1.61,0.399,0
12/3/2012,23.481,0,25,16,1.5,0.441,0
12/4/2012,23.516,15.6,28,15,1.3,0.363,0
12/5/2012,23.657,0,26,15,3.37,0.358,0
12/6/2012,23.693,0,26.5,11,1.75,0.36,0
12/7/2012,23.728,0,27.5,10.5,2.44,0.36,0
12/8/2012,23.763,0,28,10.5,1.56,0.361,0
12/9/2012,23.763,0,23.5,12,1.46,0.393,0
12/10/2012,23.869,0,16.5,11.5,1.54,0.441,0
12/11/2012,23.939,0,17,4.5,1.75,0.286,0
12/12/2012,23.974,0,19.5,4.5,1.54,0.361,0
12/13/2012,23.974,0,17,4.5,2.38,0.357,0
12/14/2012,24.01,0,24.5,7.5,1.11,0.357,0
12/15/2012,24.01,0,27.5,14.5,1,0.358,0
12/16/2012,24.045,0,28.5,14,1.02,0.393,0
12/17/2012,24.01,0,27.5,14,1.35,0.473,0
12/18/2012,24.01,0,29,9,2.85,0.358,0
12/19/2012,24.01,0,30,8.5,2.4,0.356,0
12/20/2012,24.01,0,17,9,2.1,0.358,0
12/21/2012,24.01,0,18,2.5,2.3,0.382,0
12/22/2012,23.974,0,22,3,2.05,0.385,0
12/23/2012,23.939,0,27,5,1.8,0.526,0
12/24/2012,23.869,0,28,8,2.3,0.526,0
12/25/2012,23.869,0,31,10,1.45,0.241,0
12/26/2012,23.904,0,17,4,3.2,0.305,0
12/27/2012,23.974,0,18,1,2.25,0.24,0
12/28/2012,23.974,0,22,1,1.01,0.241,0
12/29/2012,23.974,0,13,5,1.58,0.242,0
12/30/2012,23.974,0,15,4.5,2.46,0.267,0
12/31/2012,24.115,0,20,5,0.8,0.267,0
1/1/2013,24.221,4.4,17.5,8,1.08,0.267,0
1/2/2013,24.221,8.4,11,10.5,1.3,0.305,0
1/3/2013,24.327,3.3,8,6.5,1.45,0.243,0
1/4/2013,24.327,4.3,7,5,0.71,0.242,0
1/5/2013,24.292,0,12.5,4.5,0.68,0.242,0
1/6/2013,24.292,0,20,5.5,0.91,0.242,0
1/7/2013,24.221,0,16.5,4.5,1.39,0.304,0
1/8/2013,24.221,6.2,17.5,4.5,0.89,0.244,0
1/9/2013,24.186,0,21.5,8.5,1.22,0.242,0
1/10/2013,24.151,0,24.5,5.5,1.46,0.242,0
1/11/2013,24.08,0,22.5,5.5,2.66,0.367,0
1/12/2013,24.01,0,24.5,8,1,0.797,0
1/13/2013,23.904,0,14,10.5,1.23,0.874,0
1/14/2013,23.869,0,18,4.5,2,0.879,0
1/15/2013,23.869,0,10.5,4.5,2.06,0.243,0
1/16/2013,23.834,0,17.5,4.5,1.09,0.267,0
1/17/2013,23.798,0,19.5,0,1.29,0.289,0
1/18/2013,23.763,0,21,0.5,1.57,0.351,0
1/19/2013,23.728,0,23.5,2.5,2.01,0.272,0
1/20/2013,23.728,0,25.5,3.5,1.98,0.268,0
1/21/2013,23.693,0,25.5,5.5,2.44,0.326,0
1/22/2013,23.657,0,18.5,9,1.96,0.169,0
1/23/2013,23.587,0,26,14,1.21,0.296,0
1/24/2013,23.587,0,29,10.5,1.83,0.287,0
1/25/2013,23.516,0,30.5,9.5,2.23,0.36,0
1/26/2013,23.481,0,28.5,9.5,2.72,0.573,0
1/27/2013,23.446,0,27.5,10.5,2.25,0.472,0
1/28/2013,23.34,0,30,12,3.22,0.671,0
1/29/2013,23.34,0,31,12,2.18,0.283,0
1/30/2013,23.34,0,23,12,2.36,0.437,0
1/31/2013,23.234,0,21,6,3.37,0.535,0
2/1/2013,23.164,0,22,6,2.94,0.548,0
2/2/2013,23.093,0,27.5,6.5,2.12,0.385,0
2/3/2013,23.093,0,23,10,1.91,0.267,0
2/4/2013,23.058,0,30,10,1.73,0.303,0
2/5/2013,22.988,0,31.5,11.5,3.1,0.431,0
2/6/2013,22.952,0,30,12.5,2.61,0.236,0
2/7/2013,22.917,0,31.5,14,2.8,0.254,0
2/8/2013,22.847,0,23.5,13.5,3.55,0.26,0
2/9/2013,22.811,0,28,16.5,1.64,0.513,0
2/10/2013,22.776,0,29.5,15,1.13,0.262,0
2/11/2013,22.741,0,29.5,15,3.29,0.302,0
2/12/2013,22.708,0,26.5,14,4.65,0.238,0
2/13/2013,22.674,0,23,14,2.58,0.265,0
2/14/2013,22.641,0,25,5,3.46,0.239,0
2/15/2013,22.607,0,24,5,3.4,0.238,0
2/16/2013,22.607,0,21,7,2.91,0.239,0
2/17/2013,22.541,0,25.5,5.5,3.21,0.265,0
2/18/2013,22.507,0,32.5,6,2.4,0.458,0
2/19/2013,22.474,0,27,10,4.1,0.238,0
2/20/2013,22.407,0,30.5,11.5,2.98,0.241,0
2/21/2013,22.407,0,35,14.5,2.91,0.238,0
2/22/2013,22.34,0,30,14.5,4.63,0.272,0
2/23/2013,22.274,0,27,16.5,3.43,0.558,0
2/24/2013,22.24,0,28.5,13.5,3.36,0.256,0
2/25/2013,22.207,0,27.5,12,2.71,0.466,0
2/26/2013,22.173,0,25.5,6,5.6,0.238,0
2/27/2013,22.173,0,27.5,5.5,3.9,0.233,0
2/28/2013,22.073,0,21,6.5,3.78,0.256,0
3/1/2013,21.973,0,25.5,5.5,4.26,0.533,0
3/2/2013,21.94,0,27,5.5,4.38,0.543,0
3/3/2013,21.906,0,29.5,3.5,3.93,0.315,0
3/4/2013,21.873,0,37,3.5,3.84,0.414,0
3/5/2013,21.806,0,28,6.5,4.81,0.324,0
3/6/2013,21.773,0,23,7,4.91,0.236,0
3/7/2013,21.739,0,26.5,7.5,2.82,0.244,0
3/8/2013,21.673,0,28,7.5,3.65,0.528,0
3/9/2013,21.673,0,34.5,16.5,1.52,0.507,0
3/10/2013,21.639,0,29.5,17,5.11,0.262,0
3/11/2013,21.573,0,26.5,9,5.97,0.297,0
3/12/2013,21.539,0,30,6.5,4.24,0.235,0
3/13/2013,21.506,0,29,6.5,4.28,0.237,0
3/14/2013,21.472,0,29,10.5,5.02,0.235,0
3/15/2013,21.439,0,29.5,10.5,4.01,0.235,0
3/16/2013,21.372,0,33,11,3.06,0.353,0
3/17/2013,21.339,0,40.5,11.5,4.59,0.27,0
3/18/2013,21.306,0,39.5,11.5,5.82,0.278,0
3/19/2013,21.239,0,37,13.5,7.02,0.297,0
3/20/2013,21.239,22.3,21.5,14,5.1,0.233,0
3/21/2013,21.239,0,24,17,1.76,0.295,0
3/22/2013,21.205,0,33.5,15.5,1.01,0.637,0
3/23/2013,21.205,0,38.5,16.5,3.29,0.508,0
3/24/2013,21.205,0,27,16.5,5.5,0.259,0
3/25/2013,21.172,3.3,21,9.5,5.66,0.297,0
3/26/2013,21.139,1,13.5,9,3.19,0.234,0
3/27/2013,21.105,0,20.5,8.5,1.05,0.224,0
3/28/2013,21.105,0,23,13.5,0.7,0.238,0
3/29/2013,21.072,0,25.5,16.5,1.21,0.238,0
3/30/2013,21.072,0,31.5,15.5,1.1,0.234,0
3/31/2013,21.072,0,36.5,15.5,3.26,0.263,0
4/1/2013,21.072,0,29.5,16,6.45,0.295,0
4/2/2013,21.072,0,30,21,3.07,0.233,0
4/3/2013,21.04,0,24,19,2.12,0.236,0
4/4/2013,21.04,0,29,15.5,1.11,0.39,0
4/5/2013,21.008,0,30.5,11,4.03,0.558,0
4/6/2013,21.008,0,27.5,13.5,5.45,0.332,0
4/7/2013,20.977,0,34.5,15,2.72,0.313,0
4/8/2013,20.945,0,39.5,16,6.32,0.349,0
4/9/2013,20.945,0,41,17,6.42,0.261,0
4/10/2013,20.913,0,35.5,18.5,6.04,0.518,0
4/11/2013,20.85,0,31,14.5,8.44,0.829,0
4/12/2013,20.723,0.6,32.5,13,5.54,0.708,0
4/13/2013,20.691,0,24.5,13,5.6,0.535,0
4/14/2013,20.659,0,37.5,18.5,2.11,0.763,0
4/15/2013,20.596,0,41,17.5,5.71,0.542,0
4/16/2013,20.564,0,36,17.5,7.3,0.274,0
4/17/2013,20.532,0,41,20,3.07,0.275,0
4/18/2013,20.501,0,38,20.5,7.13,0.524,0
4/19/2013,20.406,0,24.5,17,9.12,0.843,0
4/20/2013,20.31,0,30,7.5,5.62,0.904,0
4/21/2013,20.247,0,32.5,8.5,6.02,0.671,0
4/22/2013,20.183,0,35.5,13,4.66,0.84,0
4/23/2013,20.12,2.2,29,15,6.62,0.529,0
4/24/2013,20.088,5.3,23.5,19.5,3.53,0.523,0
4/25/2013,20.057,2.2,16.5,11.5,1.78,0.524,0
4/26/2013,20.057,0,25.5,12.5,1.28,0.422,0
4/27/2013,20.057,0,28.5,14.5,1.12,0.261,0
4/28/2013,20.057,22,23,17.5,1.9,0.294,0
4/29/2013,20.088,0,24,17.5,2.11,0.295,0
4/30/2013,20.088,0,34,18,1.86,0.26,0
5/1/2013,20.088,3.5,35.5,17.5,4.98,0.271,0
5/2/2013,20.027,4,29.5,20.5,5.58,0.293,0
5/3/2013,20.025,0,24,14,3.59,0.287,0
5/4/2013,19.961,0,27.5,8.5,4.33,0.408,0
5/5/2013,19.93,0,31.5,10,4.13,0.443,0
5/6/2013,19.866,1.2,31.5,14.5,4.49,0.317,0
5/7/2013,19.803,0,29.5,16.5,5.37,0.356,0
5/8/2013,19.739,0,33.5,19.5,3.13,0.396,0
5/9/2013,19.708,0,36.5,19.5,4.85,0.304,0
5/10/2013,19.676,0,40,20,5.61,0.255,0
5/11/2013,19.612,44,26.5,19.5,7.09,0.255,0
5/12/2013,19.739,28,20.5,19,3.53,0.377,0
5/13/2013,19.866,32.2,23.5,17,2.87,0.69,0
5/14/2013,20.088,8.8,24,17.5,2.45,0.74,0
5/15/2013,20.183,1.5,29.5,18,1.28,0.261,0
5/16/2013,20.215,0,36.5,19.5,2.32,0.254,0
5/17/2013,20.183,0,35.5,17.5,5.17,0.501,0
5/18/2013,20.152,0,35.5,17.5,5.49,0.501,0
5/19/2013,20.12,0,35.5,22,3.67,0.353,0
5/20/2013,20.12,0,34,20,4.91,0.565,0
5/21/2013,20.12,0,32.5,20,4.21,0.292,0
5/22/2013,20.088,0,31.5,22,3.11,0.41,0
5/23/2013,20.025,0,33.5,20.5,3.03,0.481,0
5/24/2013,19.993,3.4,32,20.5,3.02,0.726,0
5/25/2013,19.93,0,30,19.5,2.34,0.565,0
5/26/2013,19.93,0,33,20,4.08,0.441,0
5/27/2013,19.834,0,35,22,3.87,0.292,0
5/28/2013,19.803,0,34,23,4.91,0.413,0
5/29/2013,19.834,0,33.5,23,4.49,0.403,0
5/30/2013,19.771,0,34,24,2.2,0.405,0
5/31/2013,19.708,0,35.5,23.5,3.48,0.403,0
6/1/2013,19.708,0,37.5,23,4.92,0.408,0
6/2/2013,19.708,0,35.5,23,6.11,0.435,0
6/3/2013,19.676,0,37,21,6.03,0.288,0
6/4/2013,19.644,0,38.5,22,7.26,0.328,0
6/5/2013,19.581,0,38.5,19.5,7.13,0.405,0
6/6/2013,19.455,0,37.5,19.5,8.21,0.6,0
6/7/2013,19.304,1.7,37,20,7.2,1.218,0
6/8/2013,19.244,0,33.5,22,6.22,1.658,0
6/9/2013,19.183,9.5,38.5,22,4.1,0.652,0
6/10/2013,19.183,0,35.5,20,9.27,0.557,0
6/11/2013,19.183,0,33.5,20,7.29,0.408,0
6/12/2013,19.123,0,32.5,21,3.58,0.411,0
6/13/2013,19.093,0.3,34.5,23,3.44,0.406,0
6/14/2013,19.093,1.2,35.5,24,2.25,0.399,0
6/15/2013,19.062,0,35.5,24.5,4.63,0.411,0
6/16/2013,19.002,0,37,24.5,5.22,0.494,0
6/17/2013,18.972,0,37.5,23.5,6.13,0.292,0
6/18/2013,18.942,0,36.5,24,6.37,0.412,0
6/19/2013,18.881,0,38.5,22,6.5,0.406,0
6/20/2013,18.851,0,37.5,23,7.99,0.402,0
6/21/2013,18.79,0,35.5,23,8.31,0.41,0
6/22/2013,18.73,0,36.5,22,8.09,0.41,0
6/23/2013,18.67,0,37.5,22,5.57,0.442,0
6/24/2013,18.609,0,37.5,23.5,7.4,0.293,0
6/25/2013,18.549,0,40,22.5,7.52,0.405,0
6/26/2013,18.488,0,41,23.5,7.94,0.402,0
6/27/2013,18.458,0,39.5,24.5,7.69,0.461,0
6/28/2013,18.428,0,40.5,24.5,8.73,0.722,0
6/29/2013,18.307,0,41.5,23.5,8.45,0.721,0
6/30/2013,18.186,0,41.5,20.5,9.16,0.861,0
7/1/2013,18.126,22.6,37,21,6.09,0.963,0
7/2/2013,18.156,0,28.5,22.5,6.43,0.824,0
7/3/2013,18.156,0,32.5,21,1.7,0.874,0
7/4/2013,18.065,0,31.5,21.5,2.78,0.72,0
7/5/2013,18.065,0,36.5,20,2.67,0.702,0
7/6/2013,18.035,0,35.5,20.5,6.28,0.41,0
7/7/2013,18.035,0.2,34.5,23.5,6.6,0.456,0
7/8/2013,18.065,0,29,22,4.23,0.292,0
7/9/2013,18.065,0,33,23,1.12,0.411,0
7/10/2013,18.065,0,36.5,22.5,3.85,0.414,0
7/11/2013,18.095,0,37,21,5.72,0.413,0
7/12/2013,18.065,0,38,22.5,7.28,0.403,0
7/13/2013,18.095,0,38,23,7.28,0.413,0
7/14/2013,18.095,0,39,24,7.52,0.448,0
7/15/2013,18.095,5,38.5,23.5,6.48,0.291,0
7/16/2013,18.095,0.3,34.5,22,5.17,0.411,0
7/17/2013,18.126,60.3,29.5,22.5,2.9,0.41,0
7/18/2013,18.458,1.8,27,22.5,2.12,0.4,0
7/19/2013,18.549,2,33,22.5,1.03,0.414,0
7/20/2013,18.579,10.5,29.5,23,3.8,0.402,0
7/21/2013,18.639,1.5,32.5,23,1.23,0.445,0
7/22/2013,18.7,0,35,23.5,3.39,0.291,0
7/23/2013,18.73,0,35.5,23.5,4.41,0.409,0
7/24/2013,18.73,0,36,23,5.58,0.41,0
7/25/2013,18.73,0,36.5,21,6.4,0.415,0
7/26/2013,18.76,0,38.5,20.5,6.2,0.413,0
7/27/2013,18.73,0,39,23.5,6.57,0.552,0
7/28/2013,18.7,0,38,23,4.34,0.923,0
7/29/2013,18.7,0,39,23,6.06,0.619,0
7/30/2013,18.7,0,39,22.5,7.59,0.52,0
7/31/2013,18.7,0,39,22.5,6.51,0.437,0
8/1/2013,18.67,0,39,24,8.11,0.502,0
8/2/2013,18.67,0,39.5,23.5,7.31,0.405,0
8/3/2013,18.639,0,38.5,24,8.12,0.505,0
8/4/2013,18.609,0,39,25,7.36,0.59,0
8/5/2013,18.609,0,40.5,22.5,8.31,0.29,0
8/6/2013,18.579,0,41.5,22,7.32,0.404,0
8/7/2013,18.518,0,41.5,24,7.93,0.744,0
8/8/2013,18.458,0,41.5,23.5,7.4,1.02,0
8/9/2013,18.398,0,40,24,8.29,0.866,0
8/10/2013,18.398,12.9,39,23.5,8.08,0.534,0
8/11/2013,18.488,1.9,35.5,22.5,5.91,0.603,0
8/12/2013,18.458,0,32.5,22.5,4.65,0.604,0
8/13/2013,18.428,0,38,22,3.92,0.53,0
8/14/2013,18.428,0,37.5,22,6.32,0.524,0
8/15/2013,18.458,0,39,21.5,5.3,0.505,0
8/16/2013,18.518,0,39.5,21.5,8.68,0.406,0
8/17/2013,18.488,0,41.5,23,6.75,0.462,0
8/18/2013,18.458,0,38.5,22,9.46,0.51,0
8/19/2013,18.458,0,38,21,7.07,0.604,0
8/20/2013,18.458,12.5,37.5,20,6.65,0.507,0
8/21/2013,18.518,0,31.5,20,8.61,0.406,0
8/22/2013,18.518,0,34.5,22,1.5,0.405,0
8/23/2013,18.518,10.5,32.5,22.5,3.86,0.405,0
8/24/2013,18.579,3.3,34,22,4.13,0.419,0
8/25/2013,18.609,19.1,34,21,2.02,0.496,0
8/26/2013,18.7,62.4,27.5,21,3.96,0.619,0
8/27/2013,19.123,0,30.5,22.5,2.1,0.991,0
8/28/2013,19.153,0,33,21,3.78,0.492,0
8/29/2013,19.153,0,35.5,21,3.99,0.411,0
8/30/2013,19.123,0,36,20.5,4.81,0.411,0
8/31/2013,19.123,0,32.5,22,4.96,0.412,0
9/1/2013,19.123,0,37.5,21,4.91,0.506,0
9/2/2013,19.093,5,36.5,20.5,5.97,0.612,0
9/3/2013,19.093,16,33.5,21.5,7.11,0.531,0
9/4/2013,19.062,0,34,20.5,5.97,0.379,0
9/5/2013,18.911,32.3,32.5,20.5,3.94,0.411,0
9/6/2013,18.942,14.5,30,21,5.29,1.671,0
9/7/2013,19.002,1.6,32.5,20,2.6,1.859,0
9/8/2013,19.002,31.1,31,19.5,4.03,1.859,0
9/9/2013,19.274,11.7,31.5,21.5,4.24,1.012,0
9/10/2013,19.244,2.7,28.5,22.5,3.12,2.095,0
9/11/2013,19.549,38.6,30,22.5,1.3,3.444,0
9/12/2013,19.803,18.7,29,21,3.78,4.217,0
9/13/2013,20.374,18.5,28.5,20,4.94,4.163,0
9/14/2013,20.469,35.2,26,20,2.67,4.211,0
9/15/2013,21.739,126.3,25,21,2.5,4.473,0
9/16/2013,29.132,150.9,24.5,21.5,1.15,3.331,0
9/17/2013,28.412,30.2,25,22.5,1.45,0.732,0
9/18/2013,30.826,20,27.5,22.5,3.08,0.545,22.65
9/19/2013,33.982,3,29,22,2.36,3.175,0
9/20/2013,34.914,38.8,32.5,22,2.7,3.059,0
9/21/2013,33.982,1,23.5,22.5,1.76,2.596,0
9/22/2013,31.842,0,28,19,1.04,5.375,46.39
9/23/2013,30.995,0,31.5,16.5,2.24,4.177,0
9/24/2013,31.927,0,33.5,16,2.19,3.874,0
9/25/2013,32.607,0,33.5,19,2.32,3.74,0
9/26/2013,33.05,0,33,18,4.44,3.848,0
9/27/2013,33.361,0,30,18,3.14,3.744,0
9/28/2013,33.627,30.5,32.5,23,2.27,3.745,0
9/29/2013,33.849,5.2,29.5,24,4.36,4.307,0
9/30/2013,34.16,4.5,31.5,23,2.33,2.503,0
10/1/2013,34.204,0,34.5,20,2.07,3.575,0
10/2/2013,34.204,0,32.5,20,2.83,3.207,0
10/3/2013,34.116,0,32.5,20,3.45,3.63,0
10/4/2013,34.027,0,34,21,2.81,3.735,0
10/5/2013,33.938,0,32.5,22,3.1,3.417,0
10/6/2013,33.76,0,22.5,22,3.24,4.464,0
10/7/2013,33.672,0,29,13.5,1.97,2.162,0
10/8/2013,33.583,0,30.5,12,2.36,2.12,0
10/9/2013,33.361,0,29.5,11.5,3.05,3.667,0
10/10/2013,33.272,0,30,14,3.62,2.512,0
10/11/2013,33.095,0,31,18.5,1.23,3.405,0
10/12/2013,32.917,0,29.5,20,2.73,3.695,0
10/13/2013,32.651,0.5,29.5,22,2.24,4.393,0
10/14/2013,32.393,0,28.5,18.5,1.62,4.435,0
10/15/2013,32.35,0,31,18.5,2.13,2.189,0
10/16/2013,32.096,6,26,22,2.68,3.944,0
