Fecha Local,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
5/24/2022 4:20,297,40,0.6,2.9,22.7,100,925.2,0,0
5/24/2022 4:30,351,45,1,4.7,22.7,100,925.3,0,0
5/24/2022 4:40,224,214,2.3,5,22.7,100,925.4,0,0
5/24/2022 4:50,82,355,2.8,6.5,22.7,100,925.3,0,0
5/24/2022 5:00,175,354,1.6,3.6,22.7,100,925.3,0,0
5/24/2022 5:10,306,325,3.3,7.6,22.7,100,925.3,0,0
5/24/2022 5:20,11,320,2.3,6.5,22.6,100,925.5,0,0
5/24/2022 5:30,248,310,2.4,5.8,22.6,100,925.5,0,0
5/24/2022 5:40,330,328,3,5.8,22.6,100,925.3,0,0
5/24/2022 5:50,335,343,5.2,9.4,22.5,100,925.2,0,0
5/24/2022 6:00,349,75,4.9,11.5,22.5,100,925.1,0,0
5/24/2022 6:10,56,64,6.5,17.3,22.4,100,925,0.2,0
5/24/2022 6:20,44,43,7.4,23.8,21.9,100,925,0,0
5/24/2022 6:30,7,348,8.4,21.6,21.6,100,924.9,0,0
5/24/2022 6:40,338,352,7.8,15.5,21.5,100,924.7,0,0
5/24/2022 6:50,346,14,7.8,14.4,21.4,100,924.4,0.2,0
5/24/2022 7:00,23,34,8.5,18.7,21.2,100,924.3,0,0
5/24/2022 7:10,356,347,9.2,23.8,21,100,924.5,0.2,0
5/24/2022 7:20,5,33,5.5,21.2,20.8,100,924.6,0.2,0
5/24/2022 7:30,9,38,6.4,18,20.6,100,924.6,0.2,0
5/24/2022 7:40,7,13,5.9,18.4,20.5,100,924.9,0.2,0
5/24/2022 7:50,247,332,1.5,5.4,20.4,100,924.8,0.6,0
5/24/2022 8:00,304,342,2.1,3.6,20.4,100,924.7,0.2,0
5/24/2022 8:10,59,53,3,7.6,20.4,100,924.7,0.2,0
5/24/2022 8:20,17,19,3.4,9,20.4,100,924.6,0,0
5/24/2022 8:30,46,12,1.1,3.2,20.3,100,924.6,0,0
5/24/2022 8:40,338,20,2.9,7.6,20.3,100,924.4,0.2,0
5/24/2022 8:50,349,285,2.9,10.1,20.2,100,924.4,0,0
5/24/2022 9:00,7,353,3.9,8.3,20.2,100,924.4,0,0
5/24/2022 9:10,9,31,2.5,5.8,20.2,100,924.4,0.2,0
5/24/2022 9:20,341,332,2.5,7.9,20.2,100,924.5,0,0
5/24/2022 9:30,61,45,2.4,6.8,20.2,100,924.5,0.2,0
5/24/2022 9:40,188,160,1.3,3.2,20.2,100,924.4,0.2,0
5/24/2022 9:50,81,54,2.6,5.8,20.2,100,924.4,0,0
5/24/2022 10:00,8,51,2.4,6.1,20.3,100,924.3,0,0
5/24/2022 10:10,8,31,3.1,7.6,20.2,100,924.2,0.2,0
5/24/2022 10:20,9,25,5.3,10.8,20.2,100,924.2,0,0
5/24/2022 10:30,57,54,8.3,16.2,20.1,100,924.1,0.4,0
5/24/2022 10:40,38,62,3.4,10.4,19.8,100,924,0.2,0
5/24/2022 10:50,343,324,2.8,6.8,19.8,100,923.8,0,0
5/24/2022 11:00,357,12,1.7,6.5,19.8,100,923.7,0.2,0
5/24/2022 11:10,8,47,4.4,13.3,19.8,100,923.7,0,0
5/24/2022 11:20,20,40,4.3,9.4,19.7,100,923.8,0.2,0
5/24/2022 11:30,26,45,1.7,5,19.7,100,923.9,0,0
5/24/2022 11:40,14,346,3.3,7.6,19.7,100,924,0.2,0
5/24/2022 11:50,33,60,3.3,8.6,19.7,100,924.2,0,0
5/24/2022 12:00,144,356,1.6,5,19.8,100,924.3,0.2,0
5/24/2022 12:10,340,355,5.6,10.4,19.8,100,924.3,0.2,1
5/24/2022 12:20,357,340,6.4,16.2,19.9,100,924.3,0,4
5/24/2022 12:30,29,33,7.7,16.6,19.8,100,924.4,0.2,7
5/24/2022 12:40,9,319,7,19.4,19.6,100,924.4,0.2,13
5/24/2022 12:50,5,354,7.5,15.1,19.5,100,924.4,0,13
5/24/2022 13:00,18,34,9.1,18.7,19.4,100,924.5,0.2,12
5/24/2022 13:10,6,39,9.2,18.7,19.4,100,924.5,0,12
5/24/2022 13:20,10,16,9.5,19.1,19.4,100,924.7,0.4,19
5/24/2022 13:30,20,65,7.4,18.4,19.4,100,924.6,0.4,33
5/24/2022 13:40,14,14,7.8,19.4,19.4,100,924.6,0.2,50
5/24/2022 13:50,5,22,8.2,16.6,19.5,100,924.3,0.2,85
5/24/2022 14:00,13,351,8.7,23,19.5,100,924.1,0,129
5/24/2022 14:10,23,359,8.5,23,19.6,100,924,0,190
5/24/2022 14:20,26,19,6.1,16.6,19.9,100,924,0,222
5/24/2022 14:30,33,60,5.8,17.6,20,100,924.1,0,258
5/24/2022 14:40,46,62,4,9.7,20.4,100,924.1,0,412
5/24/2022 14:50,42,24,4.4,13.3,21,100,924,0,324
5/24/2022 15:00,57,67,6.7,15.5,20.8,100,924.1,0,262
5/24/2022 15:10,43,72,5.1,13.3,20.8,100,924.1,0,167
5/24/2022 15:20,32,59,4.5,11.9,20.8,100,923.9,0,186
5/24/2022 15:30,8,47,3.1,9,20.9,100,923.8,0,240
5/24/2022 15:40,32,45,5.2,14.8,21.1,100,923.8,0,221
5/24/2022 15:50,25,32,3.9,10.4,21.2,100,923.8,0,303
5/24/2022 16:00,52,60,5.4,13,21.6,100,923.7,0,289
5/24/2022 16:10,50,67,4.1,10.8,21.9,100,923.6,0,213
5/24/2022 16:20,44,59,3.6,10.1,22,100,923.6,0,161
5/24/2022 16:30,47,47,6.4,14,21.9,100,923.6,0,120
5/24/2022 16:40,48,57,5.5,13.3,21.7,100,923.6,0,102
5/24/2022 16:50,61,72,6.3,12.6,21.4,100,923.5,0,112
5/24/2022 17:00,56,62,5.3,12.6,21.2,100,923.6,0,108
5/24/2022 17:10,40,47,3.4,11.2,21.1,100,923.7,0,127
5/24/2022 17:20,53,84,3.1,9,21.1,100,923.6,0,174
5/24/2022 17:30,31,49,4.3,11.2,21.2,100,923.7,0,172
5/24/2022 17:40,44,63,5.3,13,21.1,100,923.5,0.2,156
5/24/2022 17:50,52,48,4.6,13,21.1,100,923.4,0,164
5/24/2022 18:00,56,61,5.1,12.6,21.1,100,923.5,0,160
5/24/2022 18:10,36,48,3.7,10.8,21.2,100,923.5,0,151
5/24/2022 18:20,35,73,3.7,9.4,21.2,100,923.5,0,118
5/24/2022 18:30,11,335,2.4,6.1,21.3,100,923.5,0,155
5/24/2022 18:40,317,0,2.1,5.4,21.4,100,923.3,0,260
5/24/2022 18:50,293,281,2.2,6.1,21.8,100,923.2,0,130
5/24/2022 19:00,316,41,4.2,13.7,22,100,923.2,0,126
5/24/2022 19:10,9,226,4.4,12.2,22,100,923.2,0,186
5/24/2022 19:20,204,292,4.1,11.2,22.3,100,922.9,0,398
5/24/2022 19:30,151,228,2.2,6.1,23,100,922.9,0,231
5/24/2022 19:40,234,228,1.9,5,23.1,100,922.8,0,292
5/24/2022 19:50,265,279,3.1,7.6,23.6,100,922.6,0,206
5/24/2022 20:00,211,267,3.8,10.1,23.5,100,922.4,0,72
5/24/2022 20:10,173,154,1.9,5,23.3,100,922.4,0,77
5/24/2022 20:20,29,20,1.3,4.7,23.1,100,922.3,0,106
5/24/2022 20:30,89,48,3.8,9.7,23.1,100,922.1,0,89
5/24/2022 20:40,53,66,3.7,9.4,23,100,922,0,83
5/24/2022 20:50,44,2,1.4,5.4,23,100,922,0,78
5/24/2022 21:00,40,30,2.4,7.6,22.9,100,922,0,51
5/24/2022 21:10,32,324,1.4,3.2,22.7,100,921.8,0,32
5/24/2022 21:20,46,17,1.2,4.7,22.5,100,922,0,18
5/24/2022 21:30,255,250,1.7,3.2,22.2,100,922,0.2,10
5/24/2022 21:40,305,198,2.1,4.7,21.9,100,921.9,0,9
5/24/2022 21:50,258,208,2.5,5.8,21.7,100,921.7,0.4,20
5/24/2022 22:00,328,288,3,8.3,21.9,100,921.1,0.4,389
5/24/2022 22:10,187,217,3,8.3,22.7,100,921.3,0.2,402
5/24/2022 22:20,60,71,2.8,6.8,23.3,100,921.2,0,228
5/24/2022 22:30,336,184,2.1,4.7,23.7,100,921.3,0,140
5/24/2022 22:40,316,236,2.9,8.6,23.7,100,921.3,0,73
5/24/2022 22:50,136,78,3.4,7.9,23.4,100,921.2,0,192
5/24/2022 23:00,218,283,3.4,9.4,23.9,100,920.9,0,274
5/24/2022 23:10,22,63,4.4,12.2,24.3,100,920.9,0,221
5/24/2022 23:20,110,62,4.2,8.6,24.5,100,920.7,0,164
5/24/2022 23:30,213,259,4,7.2,24.5,100,920.6,0,93
5/24/2022 23:40,297,191,2.7,8.3,24,100,920.3,0,73
5/24/2022 23:50,259,216,3.3,10.1,23.7,100,919.9,0,62
5/25/2022 0:00,226,219,2.4,7.9,23.4,100,919.7,0,49
5/25/2022 0:10,265,241,2.9,7.9,23,100,919.5,0,46
5/25/2022 0:20,273,309,3.2,7.9,22.8,100,919.4,0,42
5/25/2022 0:30,256,225,3.1,6.8,22.5,100,919.7,0,36
5/25/2022 0:40,162,281,1.1,4.3,22.2,100,919.9,0,30
5/25/2022 0:50,272,318,3,6.1,22.1,100,920,0,24
5/25/2022 1:00,263,298,2.8,5.8,21.9,100,919.9,0,18
5/25/2022 1:10,217,289,2.2,5,21.7,100,920,0,12
5/25/2022 1:20,251,186,3.1,7.2,21.4,100,920,0,6
5/25/2022 1:30,280,306,3.2,6.8,21.2,100,920,0,1
5/25/2022 1:40,258,205,3,6.5,21,100,920.1,0,0
5/25/2022 1:50,303,275,2.2,5,20.9,100,920.3,0,0
5/25/2022 2:00,254,276,2.3,5.4,20.7,100,920.2,0,0
5/25/2022 2:10,254,206,3.4,6.1,20.6,100,920.3,0,0
5/25/2022 2:20,250,324,2.1,6.8,20.5,100,920.5,0,0
5/25/2022 2:30,246,317,2.2,7.2,20.4,100,920.5,0,0
5/25/2022 2:40,270,276,2.9,7.6,20.3,100,920.5,0,0
5/25/2022 2:50,251,307,2.8,6.1,20.2,100,920.5,0,0
5/25/2022 3:00,300,308,2.4,6.8,20.1,100,920.5,0,0
5/25/2022 3:10,225,229,3.3,9,20.1,100,920.7,0,0
5/25/2022 3:20,258,322,2.2,6.5,20,100,920.9,0,0
5/25/2022 3:30,232,176,3.2,7.2,19.9,100,920.7,0,0
5/25/2022 3:40,259,320,2.7,6.8,19.8,100,920.5,0,0
5/25/2022 3:50,273,319,2.5,6.8,19.8,100,920.8,0,0
5/25/2022 4:00,234,200,2.7,5.4,19.7,100,921.3,0,0
5/25/2022 4:10,247,290,2.2,5,19.6,100,921.4,0,0
5/25/2022 4:20,296,313,2.4,6.1,19.5,100,921.6,0,0
5/25/2022 4:30,271,315,2.3,6.8,19.5,100,921.9,0,0
5/25/2022 4:40,268,296,2.4,7.9,19.4,100,921.9,0,0
5/25/2022 4:50,275,308,3,9,19.5,100,921.9,0,0
5/25/2022 5:00,260,323,1.2,4,19.5,100,921.9,0,0
5/25/2022 5:10,290,303,3.5,8.3,19.4,100,921.9,0,0
5/25/2022 5:20,281,295,2.6,6.5,19.4,100,921.9,0,0
5/25/2022 5:30,269,313,3.2,9,19.3,100,921.6,0,0
5/25/2022 5:40,267,320,3,9.4,19.2,100,921.6,0,0
5/25/2022 5:50,272,311,3.7,7.6,19.2,100,921.7,0,0
5/25/2022 6:00,286,309,2,5,19.1,100,921.7,0,0
5/25/2022 6:10,264,225,2.1,4.7,18.9,100,921.5,0,0
5/25/2022 6:20,246,305,2.4,6.5,18.8,100,921.3,0,0
5/25/2022 6:30,270,305,2.5,6.5,18.7,100,921.1,0,0
5/25/2022 6:40,248,225,3,5.4,18.5,100,921,0,0
5/25/2022 6:50,255,192,2.6,6.5,18.5,100,921.1,0,0
5/25/2022 7:00,231,185,2.2,6.5,18.3,100,920.9,0,0
5/25/2022 7:10,229,187,2.3,6.1,18.2,100,920.7,0,0
5/25/2022 7:20,271,313,2.2,6.1,18.2,100,920.6,0,0
5/25/2022 7:30,259,199,2.1,7.2,18.2,100,920.4,0,0
5/25/2022 7:40,223,189,1.9,6.5,18.1,100,920.5,0,0
5/25/2022 7:50,244,223,3.2,8.3,18,100,920.5,0,0
5/25/2022 8:00,252,214,2.8,7.2,18,100,920.1,0,0
5/25/2022 8:10,245,270,1.9,4,17.9,100,920,0,0
5/25/2022 8:20,265,304,2.1,5.8,17.8,100,920,0,0
5/25/2022 8:30,213,210,1.8,6.8,17.7,100,920,0,0
5/25/2022 8:40,241,203,4.3,8.6,17.6,100,920.2,0,0
5/25/2022 8:50,258,295,2.9,7.2,17.6,100,920.1,0,0
5/25/2022 9:00,222,194,3.8,7.9,17.6,100,920.2,0,0
5/25/2022 9:10,259,211,3.5,9,17.5,100,920.3,0,0
5/25/2022 9:20,260,196,1.8,6.1,17.5,100,920.4,0,0
5/25/2022 9:30,231,190,2.5,5.8,17.4,100,920.6,0,0
5/25/2022 9:40,206,242,0.8,2.9,17.4,100,920.8,0,0
5/25/2022 9:50,302,306,3.8,7.2,17.3,100,921.1,0,0
5/25/2022 10:00,295,315,2.6,6.8,17.3,100,921.4,0,0
5/25/2022 10:10,296,315,2.7,5.8,17.3,100,921.5,0,0
5/25/2022 10:20,290,304,2.9,7.9,17.4,100,921.8,0,0
5/25/2022 10:30,286,308,3.1,7.9,17.6,100,922,0,0
5/25/2022 10:40,288,292,2.5,6.5,17.9,100,922.2,0,0
5/25/2022 10:50,283,304,2.9,6.8,17.9,100,922.4,0,0
5/25/2022 11:00,310,324,3.6,5.4,17.6,100,922.7,0,0
5/25/2022 11:10,282,321,3,7.9,17.4,100,923.6,0,0
5/25/2022 11:20,322,313,4.5,10.1,17.9,100,924.4,0,0
5/25/2022 11:30,264,310,3.6,9.7,18.2,100,924.7,0,0
5/25/2022 11:40,222,112,3.3,13,18.9,100,925,0,0
5/25/2022 11:50,10,14,1.2,4.7,19.2,100,925.3,0.2,0
5/25/2022 12:00,246,257,1.6,4.7,19.5,100,925.4,0,1
5/25/2022 12:10,250,303,2.7,5.4,19.7,100,925.6,0,1
5/25/2022 12:20,241,219,6,11.2,20,100,925.6,0,4
5/25/2022 12:30,294,270,2.9,8.3,20.2,100,925.8,0,6
5/25/2022 12:40,300,321,1.9,5.8,20.3,100,926.1,0,13
5/25/2022 12:50,227,180,2.1,5,20.4,100,926.4,0,20
5/25/2022 13:00,310,305,1.8,4.7,20.5,100,926.5,0,23
5/25/2022 13:10,250,218,2.1,4.7,20.7,100,926.6,0,45
5/25/2022 13:20,289,323,1.7,4,20.9,100,926.8,0,47
5/25/2022 13:30,192,298,1.2,3.2,21.3,100,926.8,0,64
5/25/2022 13:40,351,11,1,2.5,21.6,100,926.9,0,123
5/25/2022 13:50,235,178,1.8,4.7,21.9,100,927,0,125
5/25/2022 14:00,155,90,2.8,8.6,21.9,100,927.2,0,186
5/25/2022 14:10,91,86,3.7,10.1,22.1,100,927.3,0,194
5/25/2022 14:20,87,106,7,14.4,22.2,93,927.4,0,185
5/25/2022 14:30,92,98,8.3,15.5,22.1,73,927.6,0,131
5/25/2022 14:40,85,74,9.3,18.7,22.2,87,927.8,0,136
5/25/2022 14:50,89,82,10.5,20.2,22.1,100,928,0,133
5/25/2022 15:00,88,55,8.1,21.6,22.2,100,928,0,98
5/25/2022 15:10,92,77,13.3,32.4,21.6,100,928.3,0,35
5/25/2022 15:20,97,101,6.3,16.9,20.8,100,928.5,0,61
5/25/2022 15:30,94,97,5.1,9,20.4,100,928.6,0,42
5/25/2022 15:40,109,115,3.4,11.2,20.3,100,928.6,0,40
5/25/2022 15:50,126,121,2.5,5.4,20.4,100,928.6,0,94
5/25/2022 16:00,83,66,5.3,11.9,20.5,100,928.6,0,91
5/25/2022 16:10,90,62,3.8,10.4,20.5,100,928.7,0,125
5/25/2022 16:20,97,64,2,4.3,20.7,100,928.6,0,166
5/25/2022 16:30,162,152,2.1,6.8,21,100,928.7,0,268
5/25/2022 16:40,68,45,3,8.3,21.8,100,928.7,0,368
5/25/2022 16:50,59,58,6.3,15.1,22.1,100,928.8,0,163
5/25/2022 17:00,28,36,5.9,15.8,21.5,100,928.9,0,94
5/25/2022 17:10,36,65,5,12.6,21,100,929,0,88
5/25/2022 17:20,35,72,3.9,10.8,20.9,100,929.1,0,90
5/25/2022 17:30,51,72,4.8,11.5,20.7,100,929.2,0,76
5/25/2022 17:40,63,116,3.5,9.4,20.7,100,929.2,0,82
5/25/2022 17:50,55,63,4.8,11.2,20.7,100,929.2,0,94
5/25/2022 18:00,104,193,3.3,9.4,20.6,100,929.2,0,98
5/25/2022 18:10,69,96,6.6,14.4,20.5,100,929,0,143
5/25/2022 18:20,61,60,5.7,15.8,20.6,100,928.9,0,189
5/25/2022 18:30,76,80,8.5,21.2,20.7,100,928.9,0,174
5/25/2022 18:40,56,37,5.9,14.4,20.8,100,928.8,0,188
5/25/2022 18:50,64,32,4.9,14.4,21,100,928.8,0,182
5/25/2022 19:00,23,28,6.7,16.9,20.9,100,928.7,0,193
5/25/2022 19:10,49,55,3.5,15.8,20.9,100,928.6,0,216
5/25/2022 19:20,54,75,3.6,10.4,21.3,100,928.5,0,240
5/25/2022 19:30,71,59,3.6,10.4,21.6,100,928.4,0,265
5/25/2022 19:40,117,62,3.6,9.7,22,100,928.3,0,304
5/25/2022 19:50,163,159,2.8,7.2,22.3,100,928.2,0,338
5/25/2022 20:00,271,271,3.5,7.9,22.5,100,928.1,0,323
5/25/2022 20:10,267,312,3.5,8.6,23,100,927.9,0,347
5/25/2022 20:20,311,336,2.4,8.6,23.5,100,927.8,0,402
5/25/2022 20:30,163,242,2.2,9.4,24,100,927.7,0,384
5/25/2022 20:40,184,189,3.8,8.6,24.4,100,927.6,0,443
5/25/2022 20:50,190,197,2.4,8.3,24.6,100,927.4,0,421
5/25/2022 21:00,183,227,3.9,8.3,24.8,100,927.3,0.2,405
5/25/2022 21:10,209,232,4.6,9,25,99,927.1,0,380
5/25/2022 21:20,206,210,5.3,9.4,25.1,97,927.1,0,318
5/25/2022 21:30,185,198,4.2,7.9,25,97,927,0,297
5/25/2022 21:40,208,152,1.9,6.8,25.6,96,926.8,0,581
5/25/2022 21:50,60,43,3.9,14,26.8,86,926.7,0,476
5/25/2022 22:00,26,35,3.7,9.7,27,82,926.6,0,559
5/25/2022 22:10,36,51,5.7,20.2,27.3,82,926.5,0,277
5/25/2022 22:20,1,37,4.8,16.9,27.5,81,926.4,0,97
5/25/2022 22:30,50,63,7.2,16.2,27.5,82,926.4,0,113
5/25/2022 22:40,73,61,3.9,11.9,27.6,82,926.3,0,202
5/25/2022 22:50,46,41,2.9,13,28,80,926.3,0,354
5/25/2022 23:00,35,71,4.9,13,27.9,81,926.2,0,340
5/25/2022 23:10,37,58,5.3,14,27.3,83,926.2,0,255
5/25/2022 23:20,59,68,8.1,17.3,26.5,86,926.2,0,160
5/25/2022 23:30,43,48,6.2,16.9,26.1,86,926.2,0,68
5/25/2022 23:40,52,36,5.3,17.3,25.5,89,926.2,0,48
5/25/2022 23:50,58,31,4.4,16.2,25,91,926.4,0,66
5/26/2022 0:00,117,57,4.1,11.2,24.7,95,926.5,0,79
5/26/2022 0:10,98,66,4.6,14.8,24.6,95,926.7,0,58
5/26/2022 0:20,107,132,7.1,17.6,24.5,93,926.8,0,40
5/26/2022 0:30,78,74,6.2,15.5,24.2,94,926.9,0,28
5/26/2022 0:40,87,122,6.3,16.6,23.9,94,926.9,0,23
5/26/2022 0:50,63,64,5.4,15.5,23.6,97,927,0,18
5/26/2022 1:00,265,57,3.2,10.8,23.1,100,927.2,0,13
5/26/2022 1:10,199,9,3.3,8.3,22.4,100,927.4,0,8
5/26/2022 1:20,234,219,2.2,6.8,21.8,100,927.6,0,3
5/26/2022 1:30,249,213,2.5,6.8,21.2,100,927.8,0,0
5/26/2022 1:40,269,180,3.7,7.6,20.8,100,927.9,0,0
5/26/2022 1:50,258,319,2,6.5,20.4,100,928.1,0,0
5/26/2022 2:00,247,310,3.9,8.3,20.1,100,928.2,0,0
5/26/2022 2:10,283,311,3.5,8.3,19.9,100,928.3,0,0
5/26/2022 2:20,253,268,3.4,5.4,19.6,100,928.5,0,0
5/26/2022 2:30,243,319,3.4,7.9,19.4,100,928.7,0,0
5/26/2022 2:40,261,201,2.9,7.6,19.3,100,928.9,0,0
5/26/2022 2:50,273,330,2.2,4.7,19.3,100,929.1,0,0
5/26/2022 3:00,275,315,4.3,8.6,19.3,100,929,0,0
5/26/2022 3:10,250,334,2.6,5.8,19.3,100,929.1,0,0
5/26/2022 3:20,242,185,3.2,6.5,19.2,100,929.2,0,0
5/26/2022 3:30,224,244,1.5,5,19,100,929.3,0,0
5/26/2022 3:40,281,313,3.7,10.1,19,100,929.5,0,0
5/26/2022 3:50,284,317,3.3,8.6,19,100,929.6,0,0
5/26/2022 4:00,239,303,4.1,10.4,19.1,100,929.9,0,0
5/26/2022 4:10,237,166,2.7,8.6,19.2,100,929.9,0,0
5/26/2022 4:20,194,212,2.3,5.8,19.4,100,930,0,0
5/26/2022 4:30,266,326,1.8,4.3,19.6,100,930,0,0
5/26/2022 4:40,251,313,2.3,6.8,19.6,100,930.2,0,0
5/26/2022 4:50,247,326,2.2,4.7,19.6,100,930.2,0,0
5/26/2022 5:00,245,323,2.8,5.8,19.7,100,930.2,0,0
5/26/2022 5:10,227,165,1.7,4,19.8,100,930.2,0,0
5/26/2022 5:20,292,242,1.8,3.6,19.8,100,930.2,0,0
5/26/2022 5:30,238,322,2.8,7.2,19.7,100,930.2,0,0
5/26/2022 5:40,214,193,3.3,6.8,19.6,100,930.2,0,0
5/26/2022 5:50,230,238,2.3,5.8,19.6,100,930.3,0,0
5/26/2022 6:00,217,186,1.7,3.6,19.5,100,930.4,0,0
5/26/2022 6:10,300,307,1.6,4,19.4,100,930.4,0,0
5/26/2022 6:20,222,202,2.9,5.4,19.3,100,930.4,0,0
5/26/2022 6:30,259,267,1.7,4,19.2,100,930.4,0,0
5/26/2022 6:40,320,330,1.7,4.3,19.2,100,930.5,0,0
5/26/2022 6:50,215,192,2.9,5.8,19.2,100,930.5,0,0
5/26/2022 7:00,270,306,2.3,5,19.2,100,930.5,0,0
5/26/2022 7:10,290,312,4.1,9.4,19.2,100,930.5,0,0
5/26/2022 7:20,253,187,4.3,10.1,19.3,100,930.6,0,0
5/26/2022 7:30,235,189,3.2,7.6,19.5,100,930.6,0,0
5/26/2022 7:40,221,192,2.7,6.1,19.6,100,930.5,0,0
5/26/2022 7:50,242,228,2.8,5.4,19.5,100,930.5,0,0
5/26/2022 8:00,223,180,3.2,6.5,19.5,100,930.5,0,0
5/26/2022 8:10,214,174,2.2,5.4,19.6,100,930.5,0,0
5/26/2022 8:20,295,315,2.3,4.7,19.6,100,930.4,0,0
5/26/2022 8:30,219,250,1.2,3.2,19.6,100,930.4,0,0
5/26/2022 8:40,205,194,2.5,5.4,19.5,100,930.5,0,0
5/26/2022 8:50,199,183,1.1,3.6,19.5,100,930.5,0,0
5/26/2022 9:00,236,186,1.6,3.6,19.5,100,930.4,0,0
5/26/2022 9:10,239,308,2.4,4.7,19.5,100,930.3,0,0
5/26/2022 9:20,289,325,2.2,5,19.4,100,930.2,0,0
5/26/2022 9:30,250,254,1.8,4,19.2,100,930.3,0,0
5/26/2022 9:40,237,195,3,6.1,19.1,100,930.3,0,0
5/26/2022 9:50,294,308,2.7,7.6,19,100,930.2,0,0
5/26/2022 10:00,247,315,2.1,4,18.9,100,930.2,0,0
5/26/2022 10:10,285,327,1.4,4,18.8,100,930.1,0,0
5/26/2022 10:20,256,312,2.5,5.4,18.5,100,930.2,0,0
5/26/2022 10:30,210,195,3.1,6.8,18.3,100,930.3,0,0
5/26/2022 10:40,269,306,2.9,7.9,18.1,100,930.2,0,0
5/26/2022 10:50,248,311,1.6,4.3,17.9,100,930.4,0,0
5/26/2022 11:00,301,314,6,11.9,17.7,100,930.5,0,0
5/26/2022 11:10,233,228,2.2,8.3,17.7,100,930.6,0,0
5/26/2022 11:20,238,187,1.4,4.7,17.5,100,930.6,0,0
5/26/2022 11:30,270,302,2.9,6.5,17.4,100,930.7,0,0
5/26/2022 11:40,246,307,1.8,5.8,17.4,100,930.8,0,0
5/26/2022 11:50,239,273,1.5,4,17.5,100,930.9,0,0
5/26/2022 12:00,275,326,2.8,5.4,17.5,100,931,0,3
5/26/2022 12:10,249,326,1.5,4,17.6,100,931,0,9
5/26/2022 12:20,302,318,2.6,5,17.7,100,931,0,17
5/26/2022 12:30,197,198,1.9,5.4,17.8,100,931.2,0,22
5/26/2022 12:40,244,321,2.3,5.4,18,100,931.3,0,25
5/26/2022 12:50,218,207,1.7,4.7,18.1,100,931.3,0,30
5/26/2022 13:00,292,248,1.4,4.7,18.2,100,931.4,0,32
5/26/2022 13:10,216,198,3.2,5.8,18.2,100,931.5,0,36
5/26/2022 13:20,250,315,2,4,18.3,100,931.6,0,51
5/26/2022 13:30,205,222,1.8,5.8,18.5,100,931.8,0,48
5/26/2022 13:40,289,301,2,4.3,18.6,100,931.9,0,50
5/26/2022 13:50,227,193,1.6,5.4,18.8,100,931.9,0,53
5/26/2022 14:00,221,189,2.9,6.5,19,100,931.9,0,71
5/26/2022 14:10,223,255,1.9,3.6,19.4,100,931.9,0,100
5/26/2022 14:20,189,180,1.9,4.7,19.8,100,932,0,213
5/26/2022 14:30,195,186,2.4,4,20.6,100,932,0,259
5/26/2022 14:40,153,178,3.3,6.1,21.8,100,932,0,285
5/26/2022 14:50,163,197,3,6.5,22.9,100,932,0,408
5/26/2022 15:00,192,214,3.5,8.3,23.7,100,931.9,0,388
5/26/2022 15:10,228,149,3.5,7.9,24.4,100,931.8,0,537
5/26/2022 15:20,125,79,4.5,16.2,25.5,99,931.9,0,856
5/26/2022 15:30,44,34,7.3,20.2,26.9,89,931.9,0,927
5/26/2022 15:40,63,90,5.8,16.6,27.6,86,931.9,0,947
5/26/2022 15:50,66,86,7.1,14,28.1,84,932,0,566
5/26/2022 16:00,40,52,6.1,20.9,27.6,85,931.9,0,686
5/26/2022 16:10,360,68,6,16.2,27.1,86,931.8,0,470
5/26/2022 16:20,35,58,5.7,15.8,27,87,931.7,0,797
5/26/2022 16:30,54,49,6.4,19.4,27.9,82,931.6,0,757
5/26/2022 16:40,73,53,5.9,18,28.3,80,931.6,0,836
5/26/2022 16:50,73,77,5.3,21.6,28.4,80,931.6,0,658
5/26/2022 17:00,47,70,5.7,18.4,28.3,80,931.6,0,678
5/26/2022 17:10,360,324,6.4,18.4,28.3,80,931.6,0,574
5/26/2022 17:20,72,54,7.5,25.9,28.7,79,931.4,0,557
5/26/2022 17:30,350,43,6.4,15.5,28.9,78,931.4,0,853
5/26/2022 17:40,60,45,6,17.6,29.1,77,931.3,0,644
5/26/2022 17:50,17,32,5.2,17.6,29.3,77,931.2,0,760
5/26/2022 18:00,45,20,4.5,19.1,29.6,75,931.1,0,1047
5/26/2022 18:10,63,74,6.1,17.6,30,75,930.9,0,1017
5/26/2022 18:20,22,44,5.4,16.9,30.3,74,930.8,0,1024
5/26/2022 18:30,104,89,7.1,20.9,30.5,73,930.6,0,1026
5/26/2022 18:40,23,47,6.6,26.6,30.7,72,930.5,0,1025
5/26/2022 18:50,58,61,6.2,18.7,30.9,72,930.4,0,1029
5/26/2022 19:00,17,20,5.1,16.2,31.2,70,930.3,0,990
5/26/2022 19:10,11,26,6.9,18,31.3,70,930.2,0,1018
5/26/2022 19:20,10,16,6.9,18,31.6,70,930.1,0,1010
5/26/2022 19:30,94,24,6.6,18,31.6,70,929.9,0,998
5/26/2022 19:40,33,44,5.6,16.6,31.8,69,929.8,0,984
